A,B,FT,STREETNAME,TYPE,MTYPE,DISTANCE,LANE_AM,LANE_OP,LANE_PM,EA_PCE,AM_PCE,MD_PCE,PM_PCE,EV_PCE,DAY_PCE
33273000,51661000,11,WOOLSEY,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33274000,20201000,11,KEITH,ST,SF,0.16,1,1,1,0.48,1.7,4.81821,2.95893,3.0925,13.04964
33274000,33275000,11,KEITH,ST,SF,0.02,1,1,1,0.605,2.06893,5.4875,1.56,2.66071,12.38214
33274000,50886000,11,,LN,SF,0.1,1,1,1,0,0,0,0,0,0
33275000,20182000,11,KEITH,ST,SF,0.03,1,1,1,0.605,2.06893,5.4875,1.56,2.66071,12.38214
33275000,33274000,11,KEITH,ST,SF,0.02,1,1,1,0.48,1.7,4.81821,2.95893,3.0925,13.04964
33275000,50887000,11,,CT,SF,0.09,1,1,1,0,0,0,0,0,0
33277000,20816000,15,BAYSHORE,BLVD,SF,0.05,3,3,3,50.42898,232.91106,1030.3291,794.06201,379.85025,2487.5813
33277000,51881000,11,FAITH,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33278000,20833000,11,HOLLADAY,AVE,SF,0.04,1,1,1,0,0,0,0,0,0
33279000,33281000,15,BAYSHORE,BLVD,SF,0.07,2,2,2,256.66537,892.65735,2460.38062,1316.53955,1271.2384,6197.48145
33281000,33754000,15,BAYSHORE,BLVD,SF,0.1,2,2,2,256.66537,892.65735,2460.38062,1316.53955,1271.2384,6197.48145
33282000,33751000,15,BAYSHORE,BLVD,SF,0.04,4,4,4,483.60098,2886.47046,7010.1499,3749.47949,3081.1792,17210.88086
33283000,33279000,15,BAYSHORE,BLVD,SF,0.09,1,1,1,18.785,102.22054,238.42676,186.2858,127.28396,673.00208
33283000,33729000,15,CESAR CHAVEZ,ST,SF,0.16,1,1,1,622.04688,2405.10815,4853.34863,2065.74146,3559.4563,13505.70117
33284000,21023000,15,BAYSHORE,BLVD,SF,0.21,3,3,3,94.97189,444.06631,2097.84863,1445.0365,951.75891,5033.68213
33284000,50893000,11,COSGROVE,ST,SF,0.05,1,1,1,0,0,0,0,0,0
33286000,21026000,12,CORTLAND,AVE,SF,0.03,1,1,1,197.81287,1434.3811,3056.54443,1529.56494,1649.89954,7868.20313
33286000,21036000,12,CORTLAND,AVE,SF,0.03,1,1,1,139.42268,1045.82349,2780.52612,1531.9967,2008.96826,7506.7373
33287000,20835000,11,HAMPSHIRE,ST,SF,0.07,1,1,1,16.48405,130.45105,412.16617,253.92493,277.03409,1090.0603
33287000,21125000,15,CESAR CHAVEZ,ST,SF,0.07,3,3,3,574.55212,3192.0459,9369.62598,5631.99902,6623.479,25391.70117
33287000,52258000,15,CESAR CHAVEZ,ST,SF,0.02,3,3,3,1138.4353,4781.53076,9638.86328,4326.62012,7390.19922,27275.64844
33287000,70014000,13,BIKE,PATH,SF,0.0209,0,0,0,0,0,0,0,0,0
33288000,21113000,11,MULLEN,AVE,SF,0.08,1,1,1,1.70321,19.13397,55.89801,42.32079,29.47856,148.53455
33288000,33753000,11,UNNAMED #182,,SF,0.06,1,1,1,0.43321,5.27538,6.23821,4.7755,3.94536,20.66766
33294000,21063000,11,NEVADA,ST,SF,0.11,1,1,1,7.50643,94.54858,235.50804,145.13684,177.6783,660.37817
33294000,21067000,11,POWHATTAN,AVE,SF,0.01,1,1,1,2.2225,19.11923,71.48279,60.66812,41.65356,195.14621
33294000,21143000,11,POWHATTAN,AVE,SF,0.03,1,1,1,0.465,6.12142,13.50654,5.12367,6.28332,31.49995
33294000,21144000,11,BERNAL HEIGHTS,BLVD,SF,0.03,1,1,1,9.44107,127.97288,295.98129,172.33836,200.23068,805.96429
33295000,21102000,11,CHAPMAN,ST,SF,0.04,1,1,1,0,0,0,0,0,0
33295000,21148000,11,CHAPMAN,ST,SF,0.04,1,1,1,0,0,0,0,0,0
33295000,50919000,11,ROSENKRANZ,ST,SF,0.02574,1,1,1,0,0,0,0,0,0
33296000,21066000,11,NEBRASKA,ST,SF,0.11,1,1,1,3.73964,21.63249,74.13176,45.03013,56.30414,200.83817
33296000,21143000,11,POWHATTAN,AVE,SF,0.02,1,1,1,0.215,2.86565,10.94333,10.22491,2.5875,26.83639
33296000,33297000,11,,AVE,SF,0.01,1,1,1,5.51164,42.54174,89.43762,41.94071,53.76799,233.19971
33297000,21039000,11,POWHATTAN,AVE,SF,0.03,1,1,1,5.51164,42.54174,89.43762,41.94071,53.76799,233.19971
33297000,33296000,11,,AVE,SF,0.01,1,1,1,3.95464,24.49814,85.07509,55.25504,58.89164,227.67456
33298000,21102000,11,BERNAL HEIGHTS,BLVD,SF,0.04,1,1,1,12.98663,134.03117,359.76071,222.81407,284.44965,1014.04224
33298000,21106000,11,BRADFORD,ST,SF,0.03,1,1,1,9.44107,127.97288,295.98129,172.33836,200.23068,805.96429
33299000,21091000,11,FRANCONIA,ST,SF,0.08,1,1,1,0,0,0,0,0,0
33299000,21097000,11,POWHATTAN,AVE,SF,0.02,1,1,1,20.05708,109.48637,321.09216,175.43236,208.8692,834.93719
33300000,21298000,11,PROSPECT,AVE,SF,0.07,1,1,1,20.60189,129.3588,263.18713,125.83185,154.60776,693.5874
33300000,21299000,11,PROSPECT,AVE,SF,0.08,1,1,1,10.04607,91.81839,213.24271,156.8925,142.88214,614.88184
33303000,21033000,11,MOJAVE,ST,SF,0.03,1,1,1,0,0,0,0,0,0
33303000,51924000,11,PERALTA,AVE,SF,0.05,1,1,1,0,0,0,0,0,0
33307000,21103000,11,CARVER,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33307000,21110000,11,CARVER,ST,SF,0.02,1,1,1,0.015,0.295,1.03335,1.00393,0.78071,3.12799
33307000,21266000,11,BERNAL HEIGHTS,BLVD,SF,0.25,1,1,1,0,0,0.015,0.07743,0.14,0.23243
33309000,20615000,11,BRIDGEVIEW,DR,SF,0.02,1,1,1,39.92449,226.31345,502.4588,269.60333,286.41995,1324.71997
33309000,33310000,11,BRIDGEVIEW,DR,SF,0.1,1,1,1,17.81155,133.52769,550.58752,362.41724,430.12738,1494.47144
33310000,28195000,11,BRIDGEVIEW,DR,SF,0.1,1,1,1,0,0,0,0,0,0
33310000,33309000,11,BRIDGEVIEW,DR,SF,0.1,1,1,1,39.92449,226.31345,502.4588,269.60333,286.41995,1324.71997
33312000,20905000,12,SILVER,AVE,SF,0.02,1,1,1,241.20386,1325.16345,2600.35132,1253.99463,1575.32837,6996.0415
33312000,20907000,11,MERRILL,ST,SF,0.04,1,1,1,3.90643,38.0113,135.89273,76.83291,69.35286,323.99622
33312000,20908000,12,SILVER,AVE,SF,0.03,1,1,1,93.80852,729.67505,2199.91504,1435.0802,1382.81982,5841.29883
33313000,20770000,12,SILVER,AVE,SF,0.06,1,1,1,114.72056,967.30945,2216.77344,1183.01318,1082.61609,5564.43262
33313000,20896000,11,GIRARD,ST,SF,0.08,1,1,1,90.36929,498.25034,911.94611,425.34558,548.62982,2474.54102
33313000,20897000,12,SILVER,AVE,SF,0.01,1,1,1,110.2645,797.85382,2674.57031,1687.87439,1721.51404,6992.07715
33314000,21664000,12,SILVER,AVE,SF,0.04,1,1,1,146.29253,1126.09155,2643.47119,1382.72266,1814.16467,7112.74268
33314000,21665000,11,CONGDON,ST,SF,0.05,1,1,1,240.90173,1050.85767,2430.51343,1129.9884,1764.43884,6616.7002
33314000,21680000,12,SILVER,AVE,SF,0.03,1,1,1,149.30132,1052.66931,2418.31079,1317.72461,1545.35266,6483.35889
33315000,21007000,11,STONEYBROOK,AVE,SF,0.02,1,1,1,7.56214,175.35641,745.80756,605.37976,351.04507,1885.151
33315000,52273000,15,ALEMANY,BLVD,SF,0.11,3,3,3,351.20126,2808.95752,4340.93457,1855.95166,1954.43774,11311.48242
33323000,21675000,11,,AVE,SF,0.07,1,1,1,0,0,0,0,0,0
33323000,51872000,11,BENTON,AVE,SF,0.05,1,1,1,0,0,0,0,0,0
33325000,21013000,11,RICKARD,ST,SF,0.08,1,1,1,0,0,0,0,0,0
33325000,33268000,4,SAN BRUNO,AVE,SF,0.03,1,1,1,85.45072,778.32367,2065.75024,1202.23132,1248.27576,5380.03174
33325000,33689000,4,SAN BRUNO,AVE,SF,0.0146,1,1,1,599.54498,2168.36353,5130.57764,2406.62817,3955.69067,14260.80469
33330000,20970000,11,PRINCETON,ST,SF,0.05,1,1,1,1.42821,24.81311,64.69996,41.78554,39.01607,171.74289
33330000,20973000,11,PRINCETON,ST,SF,0.05,1,1,1,0,0,0,0,0,0
33330000,50928000,11,TULANE,ST,SF,0.05,1,1,1,0,0,0,0,0,0
33331000,20994000,11,STONEYFORD,AVE,SF,0.14,1,1,1,0,0,0,0,0,0
33331000,21004000,11,GLADSTONE,DR,SF,0.05,1,1,1,0,0,0,0,0,0
33331000,21661000,11,GLADSTONE,DR,SF,0.06,1,1,1,0,0,0,0,0,0
33332000,21682000,11,LISBON,ST,SF,0.03,1,1,1,20.82087,199.42578,872.38165,641.5379,389.99493,2124.16113
33332000,21689000,12,SILVER,AVE,SF,0.03,1,1,1,40.93602,614.99042,1355.98425,769.93384,556.62067,3338.46509
33332000,21765000,12,SILVER,AVE,SF,0.15,1,1,1,77.81905,560.90784,1243.94214,773.44189,713.65869,3369.76953
33333000,20920000,11,COLBY,ST,SF,0.04,1,1,1,3.765,62.33066,220.25345,140.60263,107.38983,534.34155
33333000,20931000,12,SILVER,AVE,SF,0.02,1,1,1,147.79086,684.63464,1377.08105,690.20453,876.37164,3776.08276
33333000,20967000,12,SILVER,AVE,SF,0.02,1,1,1,90.67574,746.84705,2039.09924,1317.29504,1188.19373,5382.11084
33334000,20606000,4,DWIGHT,ST,SF,0.11,1,1,1,28.03446,251.56923,547.08142,266.45651,265.74918,1358.89075
33334000,20867000,4,DWIGHT,ST,SF,0.06,1,1,1,34.38248,239.18565,834.04633,756.75861,601.56897,2465.94214
33335000,20838000,11,WILDE,AVE,SF,0.06,1,1,1,0,0,0,0,0,0
33335000,50966000,11,ERVINE,ST,SF,0.07,1,1,1,0,0,0,0,0,0
33337000,20851000,11,CAMPBELL,AVE,SF,0.05,1,1,1,0,0,0,0,0,0
33337000,50957000,11,ALBERTA,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33337000,51978000,11,CAMPBELL,AVE,SF,0.02,1,1,1,0,0,0,0,0,0
33338000,20945000,12,MANSELL,ST,SF,0.24,1,1,1,14.4593,330.94354,571.21649,345.47336,317.83737,1579.93005
33338000,21607000,11,BRAZIL,AVE,SF,0.26,1,1,1,3.47964,57.55975,185.6367,132.5806,89.39468,468.65137
33338000,33339000,12,,ST,SF,0.14,1,1,1,24.70673,398.23199,1107.63452,732.95953,537.96765,2801.50049
33339000,21605000,12,MANSELL,ST,SF,0.1,1,1,1,24.70673,398.23199,1107.63452,732.95953,537.96765,2801.50049
33339000,33338000,12,,ST,SF,0.14,1,1,1,12.74537,336.08115,511.70425,301.02921,289.08582,1450.64575
33344000,20846000,12,MANSELL,ST,SF,0.06,1,1,1,26.85253,421.84955,933.14539,525.76971,490.94928,2398.56641
33344000,50965000,11,DARTMOUTH,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33345000,20305000,11,CAMPBELL,AVE,SF,0.03,1,1,1,11.5693,89.86973,277.10504,167.62321,223.38174,769.54901
33345000,20323000,11,SOMERSET,ST,SF,0.09,1,1,1,93.65006,473.4649,924.32959,375.06357,605.49347,2472.00171
33345000,20324000,11,CAMPBELL,AVE,SF,0.02,1,1,1,0,0,0,0,0,0
33346000,21385000,11,ROLPH,ST,SF,0.12,1,1,1,0,0,0,0,0,0
33346000,50994000,11,,ST,SF,0.15,1,1,1,0,0,0,0,0,0
33347000,21379000,7,GENEVA,AVE,SF,0.12845,2,2,2,176.43219,1626.63037,4233.17969,2849.93408,2541.6582,11427.83496
33347000,52821000,7,GENEVA,AVE,SF,0.2188,2,2,2,236.04866,1931.82629,4333.04248,2355.22339,2479.94922,11336.08984
33348000,21733000,11,LONDON,ST,SF,0.07,1,1,1,0,0,0,0,0,0
33348000,21734000,11,LONDON,ST,SF,0.06,1,1,1,0,0,0,0,0,0
33349000,20400000,11,ARGONAUT,AVE,SF,0.04,1,1,1,7.66464,87.7826,171.06619,91.64492,83.55993,441.71829
33349000,20401000,11,ARGONAUT,AVE,SF,0.04,1,1,1,0,0,0,0,0,0
33350000,20416000,4,VISITACION,AVE,SF,0.53,1,1,1,6.53082,152.77042,704.07874,455.96744,525.32959,1844.677
33350000,20872000,12,,ST,SF,0.15,2,2,2,32.38566,545.62708,1490.23828,990.87085,709.57343,3768.69531
33350000,33344000,12,MANSELL,ST,SF,0.16,2,2,2,26.85253,421.84955,933.14539,525.76971,490.94928,2398.56641
33351000,21447000,11,POPE,ST,SF,0.04,1,1,1,13.06893,232.31537,512.96198,282.79163,263.62198,1304.75989
33351000,33844000,11,POPE,ST,SF,0.06,1,1,1,41.24678,408.90808,893.95422,562.40692,498.79398,2405.31006
33351000,51000000,11,POLARIS,WY,SF,0.08,1,1,1,43.56357,352.11496,991.37872,474.13171,867.73401,2728.9231
33352000,21470000,11,MORSE,ST,SF,0.04,1,1,1,22.48732,284.88858,895.00287,711.3064,449.70096,2363.38623
33353000,21467000,11,MORSE,ST,SF,0.03,1,1,1,0,0,0,0,0,0
33353000,21471000,11,MORSE,ST,SF,0.03,1,1,1,16.43911,223.67358,732.57013,623.6861,353.7551,1950.12402
33354000,21467000,11,MORSE,ST,SF,0.03,1,1,1,18.30911,248.93578,834.65814,703.73987,424.07083,2229.71362
33354000,21478000,11,MORSE,ST,SF,0.02,1,1,1,0,0,0,0,0,0
33355000,21418000,11,HANOVER,ST,SF,0.03,1,1,1,6.20053,116.06734,431.78439,310.61896,286.06555,1150.73682
33355000,21449000,11,HANOVER,ST,SF,0.03,1,1,1,52.65959,490.91632,931.99268,500.81924,492.28659,2468.67432
33356000,21449000,11,HANOVER,ST,SF,0.03,1,1,1,3.54936,50.28179,196.06332,147.55376,125.94667,523.3949
33356000,21457000,11,HANOVER,ST,SF,0.02,1,1,1,8.06679,109.98356,185.96422,105.49002,96.74277,506.24734
33357000,21423000,11,BRUNSWICK,ST,SF,0.03,1,1,1,21.27629,272.05338,873.15173,645.58276,459.57053,2271.63477
33357000,21437000,11,BRUNSWICK,ST,SF,0.03,1,1,1,1.55643,29.71876,65.64652,142.74171,34.39536,274.05878
33358000,21423000,11,BRUNSWICK,ST,SF,0.03,1,1,1,3.57357,86.73431,181.77243,198.67764,90.05598,560.8139
33358000,21453000,11,BRUNSWICK,ST,SF,0.03,1,1,1,24.27817,294.77628,886.90369,646.33881,485.37143,2337.66846
33359000,21453000,11,BRUNSWICK,ST,SF,0.03,1,1,1,3.49519,83.12788,175.68135,194.18729,84.99741,541.48914
33359000,21454000,11,BRUNSWICK,ST,SF,0.03,1,1,1,10.03603,121.18129,253.47961,165.23045,115.37085,665.29822
33360000,21454000,11,BRUNSWICK,ST,SF,0.03,1,1,1,2.03671,53.12565,123.33519,151.47421,58.61866,388.59042
33360000,21466000,11,BRUNSWICK,ST,SF,0.03,1,1,1,13.94603,156.03549,303.47446,196.44516,142.41478,812.31592
33361000,21419000,11,PRAGUE,ST,SF,0.06,1,1,1,0,0,0,0,0,0
33362000,21345000,15,CESAR CHAVEZ,ST,SF,0.06,3,3,3,347.37372,2204.05151,2539.56055,1248.21411,1867.72205,8206.92188
33363000,21898000,4,26TH,ST,SF,0.07,1,1,1,6.50963,40.12056,120.79471,66.85384,87.58408,321.86282
33363000,24099000,4,26TH,ST,SF,0.02,1,1,1,106.39951,129.86005,1190.68701,533.95398,906.33618,2867.23682
33363000,24102000,11,SAN JOSE,AVE,SF,0.08,1,1,1,0,0,0,0,0,0
33364000,21290000,15,CESAR CHAVEZ,ST,SF,0.05,3,3,3,773.90808,3691.73633,7123.94189,3440.20386,5110.56934,20140.35938
33364000,21296000,7,SOUTH VAN NESS,AVE,SF,0.07,2,2,2,123.41189,985.2561,2176.18823,1245.3623,1295.31201,5825.53076
33364000,21304000,15,CESAR CHAVEZ,ST,SF,0.13,3,3,3,306.80307,1691.31934,5185.96582,3551.76001,3558.12329,14293.97168
33365000,21095000,11,FRANCONIA,ST,SF,0.09,1,1,1,18.11951,83.96915,151.42357,57.24053,104.09233,414.84509
33365000,21105000,11,ESMERALDA,AVE,SF,0.04,1,1,1,9.69321,122.38409,277.87863,167.47902,160.02017,737.45514
33365000,21108000,11,PERALTA,AVE,SF,0.07,1,1,1,0,0,0,0,0,0
33366000,21502000,12,MISSION,ST,SF,0.02,2,2,2,61.49729,365.10367,912.34393,831.37,525.47064,2695.78564
33366000,21505000,12,MISSION,ST,SF,0.1,2,2,2,60.24843,481.68909,1041.04272,655.84912,510.63733,2749.4668
33370000,21885000,11,BEACON,ST,SF,0.06,1,1,1,18.74887,408.89426,1150.43066,544.30194,454.9754,2577.35107
33370000,22027000,11,BEACON,ST,SF,0.3,1,1,1,19.37785,379.75793,810.2923,552.67041,203.38132,1965.47986
33371000,21927000,4,SAN JOSE AV OFF-RAMP,,SF,0.14,1,1,1,12.45653,87.30018,266.57327,138.69637,220.87643,725.90277
33371000,33393000,3,SAN JOSE,AVE,SF,0.1,2,2,2,503.30774,4380.11475,12127.2959,7336.42432,8080.85205,32427.99414
33375000,21940000,4,DIAMOND,ST,SF,0.07,1,1,1,83.99288,489.23785,1636.84766,898.80334,1222.53162,4331.41357
33375000,33695000,4,CIRCULAR,AVE,SF,0.03,1,1,1,69.33241,555.83185,1664.33179,1231.34473,909.81146,4430.65234
33377000,22124000,7,SAN JOSE,AVE,SF,0.04,2,2,2,111.72958,1115.37073,3192.17334,2340.68457,1922.54785,8682.50586
33377000,22125000,7,SAN JOSE,AVE,SF,0.01,2,2,2,132.30426,1064.6521,2061.20654,1095.95447,1100.74988,5454.86719
33377000,22131000,11,BADEN,ST,SF,0.06,1,1,1,180.56421,932.3645,2154.78149,1020.08173,1750.23499,6038.02686
33378000,21856000,4,ARLINGTON,ST,SF,0.04,1,1,1,1.16546,7.32438,132.76117,52.50776,25.23559,218.99437
33378000,21866000,4,ARLINGTON,ST,SF,0.05,1,1,1,0.01628,0.82597,17.47599,33.06483,4.88706,56.27014
33379000,21948000,11,SUSSEX,ST,SF,0.03,1,1,1,0.06,0.40286,2.52597,1.31041,2.07393,6.37317
33379000,21971000,11,SUSSEX,ST,SF,0.03,1,1,1,0.06,0.38835,1.39343,1.39694,1.06879,4.30751
33379000,33380000,11,OHLONE,WY,SF,0.1,1,1,1,0,0,0,0,0,0
33380000,21968000,11,SURREY,ST,SF,0.02,1,1,1,34.05996,240.8212,495.81403,286.25748,296.89734,1353.84998
33380000,21969000,11,SURREY,ST,SF,0.03,1,1,1,15.59974,112.62416,401.08682,274.13693,284.58124,1088.02893
33380000,33379000,11,OHLONE,WY,SF,0.1,1,1,1,0,0,0,0,0,0
33382000,21701000,11,MIRANDO,WY,SF,0.05,1,1,1,0,0,0,0,0,0
33382000,21858000,11,MILTON,ST,SF,0.06,1,1,1,0,0,0,0,0,0
33384000,21790000,11,CAYUGA,AVE,SF,0.02,1,1,1,10.95542,107.62891,363.04358,220.29311,234.84663,936.76764
33384000,21791000,11,GORHAM,ST,SF,0.06,1,1,1,0,0,0,0,0,0
33384000,21805000,11,CAYUGA,AVE,SF,0.04,1,1,1,10.50714,171.22719,322.88828,204.64493,179.00755,888.27509
33385000,52635000,12,MISSION BAY NORTH,BLVD,SF,0.093,1,1,1,1.14231,10.02852,38.97269,20.43216,23.66385,94.23952
33389000,22131000,11,CIRCULAR,AVE,SF,0.06,1,1,1,18.63197,269.92233,672.70374,358.54132,294.58664,1614.38599
33389000,22138000,11,FLOOD,AVE,SF,0.07,1,1,1,8.52633,84.23679,241.09528,294.96442,157.09114,785.91394
33389000,28178000,11,CIRCULAR,AVE,SF,0.08,1,1,1,6.82209,17.83099,261.24945,86.59454,69.20577,441.70285
33390000,21972000,12,BOSWORTH,ST,SF,0.05,2,2,2,111.70665,1067.41125,1944.81067,1110.37964,1025.94763,5260.25586
33391000,21820000,12,MISSION,ST,SF,0.1,2,2,2,66.91505,428.43698,979.73566,653.30475,372.98196,2501.37451
33391000,21826000,12,MISSION,ST,SF,0.03,2,2,2,84.22285,270.11212,1116.81677,1025.82666,533.28528,3030.26367
33391000,51056000,11,,TERR,SF,0.06,1,1,1,0,0,0,0,0,0
33393000,33375000,5,SAN JOSE AV OFF-RAMP,,SF,0.21,2,2,2,9.81429,351.44131,1026.46777,849.62762,570.82477,2808.17578
33393000,52300000,5,I-280 S ON-RAMP,,SF,0.25,2,2,2,330.54565,2358.90625,5426.03809,2658.93823,3789.49976,14563.92773
33393000,52818000,3,SAN JOSE,AVE,SF,0.2211,1,1,1,162.94778,1669.76746,5674.78955,3827.85864,3720.52783,15055.8916
33394000,21862000,3,SAN JOSE,AVE,SF,0.06,3,3,3,640.64136,7720.4585,17692.69922,9708.51758,10126.5127,45888.82813
33399000,21967000,11,LIPPARD,AVE,SF,0.04,1,1,1,22.02182,118.7254,243.19028,178.8828,142.37407,705.19434
33399000,21968000,11,LIPPARD,AVE,SF,0.03,1,1,1,14.74103,84.93881,308.7413,212.63002,216.01199,837.06317
33401000,21937000,11,SUSSEX,ST,SF,0.02,1,1,1,0,0,0.21192,0,0,0.21192
33401000,21948000,11,SUSSEX,ST,SF,0.15,1,1,1,0,0,0,0,0,0
33402000,21947000,4,DIAMOND,ST,SF,0.04,1,1,1,195.31197,1354.11755,3021.03638,1449.53052,2112.98022,8132.97656
33402000,21948000,4,DIAMOND,ST,SF,0.03,1,1,1,52.21533,770.07111,2143.53442,1155.67102,1318.64758,5440.13965
33406000,22786000,11,MONCADA,WY,SF,0.16,1,1,1,0,0,0,0,0,0
33406000,33407000,11,MONCADA,WY,SF,0.01,1,1,1,5.52783,33.68769,100.3325,55.41168,67.02787,261.98758
33407000,23070000,7,JUNIPERO SERRA,BLVD,SF,0.09,3,3,3,267.16241,2746.89258,6660.27051,3781.29639,4101.99219,17557.61328
33407000,33406000,11,MONCADA,WY,SF,0.01,1,1,1,0,0,0,0,0,0
33408000,33407000,7,JUNIPERO SERRA,BLVD,SF,0.06,3,3,3,261.63458,2713.20483,6559.93799,3725.88477,4034.96411,17295.62695
33408000,33409000,11,PALOMA,AVE,SF,0.01,1,1,1,1.81002,24.81581,147.36964,52.80961,56.54615,283.35123
33409000,22788000,11,PALOMA,AVE,SF,0.06,1,1,1,1.81002,24.81581,147.36964,52.80961,56.54615,283.35123
33409000,33406000,11,UNNAMED #102,,SF,0.06167,1,1,1,0,0,0,0,0,0
33409000,33408000,11,PALOMA,AVE,SF,0.01,1,1,1,0,51.80592,117.2584,59.90021,0,228.96454
33410000,33409000,11,UNNAMED #102,,SF,0.08927,1,1,1,0,0,0,0,0,0
33410000,51073000,11,EL PLAZUELA,WY,SF,0.05,1,1,1,0,0,0,0,0,0
33411000,23016000,7,JUNIPERO SERRA,BLVD,SF,0.36,3,3,3,414.97888,3106.81177,6622.99219,3902.56519,4004.72656,18052.07422
33411000,23060000,4,WINSTON,DR,SF,0.02,1,1,1,217.09668,1581.78271,3224.57446,1374.75122,1802.34851,8200.55371
33411000,33408000,7,JUNIPERO SERRA,BLVD,SF,0.15,3,3,3,263.44461,2686.21484,6590.04932,3718.79419,4091.51025,17350.01367
33411000,33412000,4,MERCEDES,WY,SF,0.02,1,1,1,130.61261,867.97253,2004.64331,888.52582,1530.03845,5421.79297
33412000,22782000,11,MERCEDES,WY,SF,0.03,1,1,1,130.61261,867.97253,2004.64331,888.52582,1530.03845,5421.79297
33412000,33410000,11,UNNAMED #102,,SF,0.05716,1,1,1,0,0,0,0,0,0
33412000,33411000,4,MERCEDES,WY,SF,0.02,1,1,1,193.85173,956.92816,2176.59326,909.28491,1381.05164,5617.70947
33413000,22786000,11,MONCADA,WY,SF,0.04,1,1,1,0.045,3.08109,8.60895,49.1139,1.18484,62.03379
33413000,33414000,11,,WY,SF,0.07,1,1,1,0.325,1.93643,6.48893,6.16471,3.35964,18.27471
33414000,22778000,11,MONCADA,WY,SF,0.03,1,1,1,0.325,1.93643,6.48893,6.16471,3.35964,18.27471
33414000,33413000,11,,WY,SF,0.07,1,1,1,0.045,3.08109,8.60895,49.1139,1.18484,62.03379
33415000,33411000,7,JUNIPERO SERRA,BLVD,SF,0.21,3,3,3,368.04031,3796.65039,8446.9248,4393.44092,5526.48193,22531.53906
33415000,33416000,11,ESTERO,AVE,SF,0.01,1,1,1,0.735,0,0,0,0,0.735
33416000,22741000,11,ESTERO,AVE,SF,0.03,1,1,1,0.735,0,0,0,0,0.735
33416000,23023000,11,UNNAMED #102,,SF,0.14,1,1,1,0,0,0,0,0,0
33416000,33412000,11,UNNAMED #102,,SF,0.21433,1,1,1,0,0,0,0,0,0
33416000,33415000,11,ESTERO,AVE,SF,0.01,1,1,1,6.70893,117.58838,220.61798,113.81853,119.64668,578.38049
33417000,22661000,11,ASHTON,AVE,SF,0.03,1,1,1,9.33591,123.64458,346.83435,148.9043,135.94817,764.6673
33417000,22665000,11,,AVE,SF,0.04,1,1,1,12.52275,87.35984,294.42822,165.41219,149.58423,709.30725
33418000,22666000,11,URBANO,DR,SF,0.01,1,1,1,0,4.68786,19.77186,18.60721,9.00893,52.07586
33418000,22705000,11,URBANO,DR,SF,0.04,1,1,1,1.21321,22.29887,30.35057,15.80003,7.89571,77.5584
33419000,21959000,4,DIAMOND,ST,SF,0.07,1,1,1,0,494.06039,1117.59509,642.26489,430.3649,2684.28516
33419000,21960000,11,MORELAND,ST,SF,0.12,1,1,1,0.58071,6.68107,23.40467,15.24729,33.41209,79.32584
33419000,21988000,4,DIAMOND,ST,SF,0.03,1,1,1,14.5267,117.1434,374.2926,293.37115,261.84616,1061.18005
33421000,22264000,11,CONGO,ST,SF,0.06,1,1,1,0,5.83247,7.23517,5.15832,0,18.22596
33421000,22270000,11,,ST,SF,0.07,1,1,1,0,5.54722,0,7.61058,0,13.15779
33422000,22667000,11,URBANO,DR,SF,0.1,1,1,1,9.07805,111.10471,301.69324,138.0611,125.07639,685.01349
33422000,22704000,11,URBANO,DR,SF,0.02,1,1,1,11.9556,79.68584,274.3688,166.19267,138.08353,670.28644
33423000,22619000,11,HEAD,ST,SF,0.11,1,1,1,32.85033,129.35497,296.44321,171.16557,411.50778,1041.3219
33423000,22703000,11,HEAD,ST,SF,0.05,1,1,1,64.41816,566.14569,1388.09497,394.80115,837.98004,3251.43994
33425000,21575000,7,SAN JOSE,AVE,SF,0.08,2,2,2,87.09811,628.44452,2061.32422,1715.41248,1019.0473,5511.32666
33425000,33457000,7,,AVE,SF,0.06,2,2,2,50.04112,476.16202,939.98358,630.13141,395.58786,2491.90601
33427000,21750000,11,ONONDAGA,AVE,SF,0.03,1,1,1,45.91735,642.01996,1531.46875,794.89801,775.05743,3789.36157
33427000,22060000,11,ONONDAGA,AVE,SF,0.04,1,1,1,41.4646,307.20685,606.06818,280.68051,389.00342,1624.42358
33427000,51075000,11,ROSELLA,CT,SF,0.03,1,1,1,0,0,0,0,0,0
33428000,22055000,11,CAYUGA,AVE,SF,0.03,1,1,1,25.42458,13.55083,338.55176,172.66051,240.27907,790.46674
33428000,22057000,11,CAYUGA,AVE,SF,0.06,1,1,1,0.70143,16.00536,37.04372,127.20152,14.92857,195.8806
33430000,22192000,12,OCEAN,AVE,SF,0.04,2,2,2,632.54034,4028.93506,9579.83105,5065.09863,6533.14063,25839.54492
33430000,22193000,12,OCEAN,AVE,SF,0.12,1,1,1,433.88019,2408.27734,5292.44141,2494.49609,3290.47681,13919.57227
33431000,22527000,11,BELLE,AVE,SF,0.1,1,1,1,0,0,0,0,0,0
